X_mm,Y_mm,Z_mm,Importancia,Plano,Corte,Label
67.29300288687067,-116.87375260188556,36.548630225738826,1.0,Coronal,1,PF OA
67.96073866299983,-116.80224162704789,36.56089895077811,1.0,Coronal,1,PF OA
68.62847443912896,-116.73073065221021,36.573167675817395,1.0,Coronal,1,PF OA
69.29621021525811,-116.65921967737255,36.58543640085667,1.0,Coronal,1,PF OA
69.96394599138726,-116.58770870253488,36.597705125895956,1.0,Coronal,1,PF OA
70.63168176751641,-116.51619772769722,36.60997385093524,1.0,Coronal,1,PF OA
71.29941754364556,-116.44468675285954,36.622242575974525,1.0,Coronal,1,PF OA
71.96715331977471,-116.37317577802187,36.6345113010138,1.0,Coronal,1,PF OA
73.30262487203301,-116.23015382834654,36.65904875109237,1.0,Coronal,1,PF OA
69.3098399378583,-116.6712963729973,35.91401720636699,1.0,Coronal,1,PF OA
73.97036064816216,-116.15864285350887,36.671317476131655,1.0,Coronal,1,PF OA
74.6380964242913,-116.0871318786712,36.68358620117093,1.0,Coronal,1,PF OA
75.30583220042044,-116.01562090383354,36.69585492621022,1.0,Coronal,1,PF OA
75.97356797654959,-115.94410992899587,36.7081236512495,1.0,Coronal,1,PF OA
76.64130375267875,-115.87259895415819,36.720392376288785,1.0,Coronal,1,PF OA
66.6388968333417,-116.95734027234798,35.86494230620986,1.0,Coronal,1,PF OA
67.30663260947085,-116.88582929751031,35.877211031249146,1.0,Coronal,1,PF OA
67.9743683856,-116.81431832267265,35.88947975628843,1.0,Coronal,1,PF OA
68.64210416172915,-116.74280734783497,35.901748481327715,1.0,Coronal,1,PF OA
75.3330916456208,-116.03977429508305,35.35301653723085,1.0,Coronal,1,PF OA
76.00082742174995,-115.96826332024538,35.365285262270135,1.0,Coronal,1,PF OA
76.66856319787911,-115.8967523454077,35.37755398730942,1.0,Coronal,1,PF OA
68.02888727600072,-116.86262510517165,33.20380297832968,1.0,Coronal,1,PF OA
72.68940798630457,-116.34997158568322,33.961103248094346,1.0,Coronal,1,PF OA
73.35714376243372,-116.27846061084556,33.97337197313363,1.0,Coronal,1,PF OA
74.02487953856287,-116.20694963600788,33.985640698172915,1.0,Coronal,1,PF OA
74.69261531469202,-116.13543866117021,33.99790942321219,1.0,Coronal,1,PF OA
75.36035109082115,-116.06392768633255,34.01017814825148,1.0,Coronal,1,PF OA
76.0280868669503,-115.99241671149488,34.02244687329076,1.0,Coronal,1,PF OA
76.69582264307947,-115.9209057366572,34.034715598330045,1.0,Coronal,1,PF OA
66.69341572374242,-117.00564705484699,33.179265528251115,1.0,Coronal,1,PF OA
67.36115149987157,-116.93413608000932,33.1915342532904,1.0,Coronal,1,PF OA
68.69662305212987,-116.79111413033398,33.21607170336897,1.0,Coronal,1,PF OA
71.35393643404628,-116.49299353535855,33.936565798015785,1.0,Coronal,1,PF OA
69.36435882825901,-116.71960315549632,33.228340428408245,1.0,Coronal,1,PF OA
70.03209460438815,-116.64809218065865,33.24060915344753,1.0,Coronal,1,PF OA
70.69983038051731,-116.57658120582099,33.252877878486814,1.0,Coronal,1,PF OA
71.36756615664646,-116.5050702309833,33.2651466035261,1.0,Coronal,1,PF OA
72.0353019327756,-116.43355925614564,33.277415328565375,1.0,Coronal,1,PF OA
72.70303770890476,-116.36204828130798,33.28968405360466,1.0,Coronal,1,PF OA
73.3707734850339,-116.29053730647031,33.301952778643944,1.0,Coronal,1,PF OA
74.03850926116304,-116.21902633163263,33.31422150368323,1.0,Coronal,1,PF OA
74.70624503729219,-116.14751535679497,33.326490228722506,1.0,Coronal,1,PF OA
72.02167221017542,-116.42148256052089,33.94883452305506,1.0,Coronal,1,PF OA
70.68620065791713,-116.56450451019623,33.9242970729765,1.0,Coronal,1,PF OA
66.66615627854206,-116.98149366359749,34.52210391723049,1.0,Coronal,1,PF OA
73.34351403983354,-116.26638391522081,34.64479116762332,1.0,Coronal,1,PF OA
67.33389205467121,-116.90998268875983,34.53437264226977,1.0,Coronal,1,PF OA
68.00162783080036,-116.83847171392216,34.54664136730906,1.0,Coronal,1,PF OA
68.66936360692951,-116.76696073908448,34.55891009234834,1.0,Coronal,1,PF OA
69.33709938305866,-116.69544976424682,34.57117881738762,1.0,Coronal,1,PF OA
70.00483515918779,-116.62393878940915,34.5834475424269,1.0,Coronal,1,PF OA
70.67257093531695,-116.55242781457149,34.59571626746619,1.0,Coronal,1,PF OA
71.3403067114461,-116.48091683973381,34.60798499250547,1.0,Coronal,1,PF OA
72.00804248757524,-116.40940586489614,34.62025371754475,1.0,Coronal,1,PF OA
72.6757782637044,-116.33789489005848,34.63252244258403,1.0,Coronal,1,PF OA
74.01124981596269,-116.19487294038314,34.6570598926626,1.0,Coronal,1,PF OA
70.01846488178798,-116.6360154850339,33.912028347937216,1.0,Coronal,1,PF OA
74.67898559209183,-116.12336196554547,34.66932861770188,1.0,Coronal,1,PF OA
75.34672136822098,-116.0518509907078,34.68159734274116,1.0,Coronal,1,PF OA
76.01445714435013,-115.98034001587014,34.69386606778045,1.0,Coronal,1,PF OA
76.68219292047928,-115.90882904103246,34.70613479281973,1.0,Coronal,1,PF OA
66.67978600114223,-116.99357035922223,33.8506847227408,1.0,Coronal,1,PF OA
67.34752177727138,-116.92205938438457,33.862953447780086,1.0,Coronal,1,PF OA
68.01525755340055,-116.85054840954689,33.87522217281937,1.0,Coronal,1,PF OA
68.68299332952968,-116.77903743470922,33.887490897858655,1.0,Coronal,1,PF OA
69.35072910565883,-116.70752645987156,33.89975962289793,1.0,Coronal,1,PF OA
76.62767403007857,-115.86052225853345,37.39181157077847,1.0,Coronal,1,PF OA
75.95993825394942,-115.93203323337113,37.37954284573919,1.0,Coronal,1,PF OA
75.29220247782027,-116.0035442082088,37.3672741206999,1.0,Coronal,1,PF OA
67.23848399646995,-116.82544581938654,39.23430700369757,1.0,Coronal,1,PF OA
71.23126893064466,-116.38430327473577,39.979338548422966,1.0,Coronal,1,PF OA
71.89900470677381,-116.3127922998981,39.99160727346224,1.0,Coronal,1,PF OA
72.56674048290296,-116.24128132506044,40.00387599850153,1.0,Coronal,1,PF OA
73.2344762590321,-116.16977035022278,40.01614472354081,1.0,Coronal,1,PF OA
73.90221203516126,-116.0982593753851,40.028413448580096,1.0,Coronal,1,PF OA
74.5699478112904,-116.02674840054743,40.04068217361937,1.0,Coronal,1,PF OA
75.23768358741955,-115.95523742570977,40.05295089865866,1.0,Coronal,1,PF OA
75.9054193635487,-115.8837264508721,40.06521962369794,1.0,Coronal,1,PF OA
76.57315513967785,-115.81221547603442,40.077488348737226,1.0,Coronal,1,PF OA
67.90621977259912,-116.75393484454887,39.24657572873686,1.0,Coronal,1,PF OA
69.89579737838636,-116.52732522441111,39.9548010983444,1.0,Coronal,1,PF OA
68.57395554872825,-116.6824238697112,39.25884445377614,1.0,Coronal,1,PF OA
69.2416913248574,-116.61091289487354,39.27111317881542,1.0,Coronal,1,PF OA
69.90942710098653,-116.53940192003587,39.2833819038547,1.0,Coronal,1,PF OA
70.5771628771157,-116.4678909451982,39.29565062889399,1.0,Coronal,1,PF OA
71.24489865324485,-116.39637997036053,39.30791935393327,1.0,Coronal,1,PF OA
71.91263442937398,-116.32486899552286,39.32018807897255,1.0,Coronal,1,PF OA
72.58037020550314,-116.2533580206852,39.332456804011834,1.0,Coronal,1,PF OA
73.24810598163228,-116.18184704584753,39.34472552905112,1.0,Coronal,1,PF OA
73.91584175776143,-116.11033607100985,39.3569942540904,1.0,Coronal,1,PF OA
70.56353315451551,-116.45581424957345,39.96706982338368,1.0,Coronal,1,PF OA
69.22806160225721,-116.59883619924878,39.94253237330511,1.0,Coronal,1,PF OA
75.25131331001973,-115.96731412133452,39.381531704168964,1.0,Coronal,1,PF OA
71.88537498417362,-116.30071560427336,40.66302646795192,1.0,Coronal,1,PF OA
76.0962354799512,-116.05280018961865,30.665350900842334,1.0,Coronal,1,PF OA
66.54348877514045,-116.87280340297471,40.56487666763766,1.0,Coronal,1,PF OA
67.2112245512696,-116.80129242813705,40.57714539267695,1.0,Coronal,1,PF OA
67.87896032739874,-116.72978145329938,40.58941411771623,1.0,Coronal,1,PF OA
68.54669610352789,-116.6582704784617,40.601682842755515,1.0,Coronal,1,PF OA
69.21443187965704,-116.58675950362404,40.61395156779479,1.0,Coronal,1,PF OA
69.88216765578618,-116.51524852878637,40.62622029283408,1.0,Coronal,1,PF OA
70.54990343191534,-116.44373755394871,40.63848901787336,1.0,Coronal,1,PF OA
71.21763920804449,-116.37222657911103,40.650757742912646,1.0,Coronal,1,PF OA
72.55311076030279,-116.2292046294357,40.67529519299121,1.0,Coronal,1,PF OA
68.56032582612806,-116.67034717408644,39.930263648265836,1.0,Coronal,1,PF OA
73.22084653643192,-116.15769365459803,40.68756391803049,1.0,Coronal,1,PF OA
73.88858231256107,-116.08618267976036,40.699832643069776,1.0,Coronal,1,PF OA
74.55631808869022,-116.01467170492269,40.71210136810905,1.0,Coronal,1,PF OA
75.22405386481937,-115.94316073008503,40.72437009314834,1.0,Coronal,1,PF OA
75.89178964094852,-115.87164975524736,40.73663881818762,1.0,Coronal,1,PF OA
76.55952541707767,-115.80013878040968,40.748907543226906,1.0,Coronal,1,PF OA
66.55711849774062,-116.88488009859945,39.89345747314798,1.0,Coronal,1,PF OA
67.22485427386977,-116.81336912376179,39.90572619818727,1.0,Coronal,1,PF OA
67.89259004999893,-116.74185814892411,39.91799492322655,1.0,Coronal,1,PF OA
74.58357753389058,-116.03882509617219,39.36926297912968,1.0,Coronal,1,PF OA
75.91904908614887,-115.89580314649686,39.39380042920825,1.0,Coronal,1,PF OA
74.62446670169112,-116.07505518304646,37.35500539566062,1.0,Coronal,1,PF OA
67.2793731642705,-116.86167590626081,37.22004942022851,1.0,Coronal,1,PF OA
71.93989387457435,-116.34902238677238,37.977349689993176,1.0,Coronal,1,PF OA
72.6076296507035,-116.27751141193471,37.98961841503246,1.0,Coronal,1,PF OA
73.27536542683265,-116.20600043709705,38.001887140071744,1.0,Coronal,1,PF OA
98.7671495383103,-108.97872325165203,-67.77297148788449,1.0,Coronal,3,PF OA
89.40521894990205,-109.96780020375462,-67.27331444394476,1.0,Coronal,3,PF OA
97.56797521205381,-109.24251215757488,-74.5117008828599,1.0,Coronal,3,PF OA
96.90023943592466,-109.31402313241256,-74.52396960789918,1.0,Coronal,3,PF OA
96.23250365979551,-109.38553410725022,-74.53623833293847,1.0,Coronal,3,PF OA
95.56476788366638,-109.45704508208789,-74.54850705797774,1.0,Coronal,3,PF OA
94.89703210753723,-109.52855605692555,-74.56077578301702,1.0,Coronal,3,PF OA
94.22929633140807,-109.60006703176323,-74.57304450805631,1.0,Coronal,3,PF OA
93.56156055527892,-109.6715780066009,-74.58531323309559,1.0,Coronal,3,PF OA
92.89382477914977,-109.74308898143856,-74.59758195813488,1.0,Coronal,3,PF OA
92.22608900302062,-109.81459995627623,-74.60985068317416,1.0,Coronal,3,PF OA
91.55835322689148,-109.8861109311139,-74.62211940821344,1.0,Coronal,3,PF OA
90.89061745076233,-109.95762190595157,-74.63438813325273,1.0,Coronal,3,PF OA
90.22288167463319,-110.02913288078923,-74.646656858292,1.0,Coronal,3,PF OA
89.55514589850402,-110.1006438556269,-74.65892558333128,1.0,Coronal,3,PF OA
99.51666365004054,-108.97967245056287,-71.78921792978333,1.0,Coronal,3,PF OA
99.53029337264073,-108.99174914618763,-72.46063712427302,1.0,Coronal,3,PF OA
89.47336756290295,-110.02818368187839,-70.63041041639316,1.0,Coronal,3,PF OA
90.14110333903211,-109.95667270704072,-70.61814169135388,1.0,Coronal,3,PF OA
90.80883911516126,-109.88516173220306,-70.6058729663146,1.0,Coronal,3,PF OA
91.47657489129041,-109.8136507573654,-70.59360424127532,1.0,Coronal,3,PF OA
92.14431066741955,-109.74213978252772,-70.58133551623604,1.0,Coronal,3,PF OA
92.8120464435487,-109.67062880769005,-70.56906679119676,1.0,Coronal,3,PF OA
93.47978221967784,-109.59911783285239,-70.55679806615747,1.0,Coronal,3,PF OA
94.147517995807,-109.52760685801472,-70.54452934111819,1.0,Coronal,3,PF OA
94.81525377193616,-109.45609588317704,-70.5322606160789,1.0,Coronal,3,PF OA
95.4829895480653,-109.38458490833938,-70.51999189103962,1.0,Coronal,3,PF OA
96.15072532419444,-109.31307393350171,-70.50772316600035,1.0,Coronal,3,PF OA
96.81846110032359,-109.24156295866405,-70.49545444096105,1.0,Coronal,3,PF OA
97.48619687645274,-109.17005198382637,-70.48318571592178,1.0,Coronal,3,PF OA
98.15393265258189,-109.0985410089887,-70.4709169908825,1.0,Coronal,3,PF OA
98.23571098818296,-109.17100118273721,-74.49943215782062,1.0,Coronal,3,PF OA
98.9034467643121,-109.09949020789955,-74.48716343278133,1.0,Coronal,3,PF OA
99.57118254044126,-109.02797923306188,-74.47489470774205,1.0,Coronal,3,PF OA
89.43247839510241,-109.99195359500412,-68.6161528329241,1.0,Coronal,3,PF OA
98.11304348478134,-109.06231092211443,-68.45665940741344,1.0,Coronal,3,PF OA
97.4453077086522,-109.1338218969521,-68.46892813245272,1.0,Coronal,3,PF OA
96.77757193252305,-109.20533287178978,-68.481196857492,1.0,Coronal,3,PF OA
96.1098361563939,-109.27684384662744,-68.49346558253129,1.0,Coronal,3,PF OA
95.44210038026476,-109.34835482146511,-68.50573430757056,1.0,Coronal,3,PF OA
89.48699728550314,-110.04026037750313,-71.30182961088285,1.0,Coronal,3,PF OA
94.10662882800645,-109.49137677114045,-68.53027175764913,1.0,Coronal,3,PF OA
93.4388930518773,-109.56288774597812,-68.54254048268841,1.0,Coronal,3,PF OA
92.77115727574815,-109.63439872081578,-68.5548092077277,1.0,Coronal,3,PF OA
92.103421499619,-109.70590969565345,-68.56707793276698,1.0,Coronal,3,PF OA
91.43568572348987,-109.77742067049113,-68.57934665780625,1.0,Coronal,3,PF OA
90.76794994736072,-109.84893164532879,-68.59161538284555,1.0,Coronal,3,PF OA
90.10021417123157,-109.92044262016645,-68.60388410788482,1.0,Coronal,3,PF OA
89.5142567307035,-110.06441376875264,-72.64466799986225,1.0,Coronal,3,PF OA
98.86255759651156,-109.0632601210253,-72.4729058493123,1.0,Coronal,3,PF OA
90.18199250683266,-109.99290279391498,-72.63239927482297,1.0,Coronal,3,PF OA
90.8497282829618,-109.92139181907731,-72.6201305497837,1.0,Coronal,3,PF OA
91.51746405909095,-109.84988084423965,-72.6078618247444,1.0,Coronal,3,PF OA
92.18519983522009,-109.77836986940198,-72.59559309970513,1.0,Coronal,3,PF OA
92.85293561134924,-109.7068588945643,-72.58332437466585,1.0,Coronal,3,PF OA
93.52067138747839,-109.63534791972664,-72.57105564962656,1.0,Coronal,3,PF OA
94.18840716360754,-109.56383694488898,-72.55878692458728,1.0,Coronal,3,PF OA
94.8561429397367,-109.4923259700513,-72.54651819954799,1.0,Coronal,3,PF OA
95.52387871586585,-109.42081499521363,-72.53424947450871,1.0,Coronal,3,PF OA
96.19161449199498,-109.34930402037597,-72.52198074946944,1.0,Coronal,3,PF OA
96.85935026812413,-109.2777930455383,-72.50971202443014,1.0,Coronal,3,PF OA
97.52708604425328,-109.20628207070064,-72.49744329939087,1.0,Coronal,3,PF OA
98.19482182038243,-109.13477109586296,-72.48517457435159,1.0,Coronal,3,PF OA
98.82166842871102,-109.02703003415104,-70.45864826584321,1.0,Coronal,3,PF OA
90.07295472603121,-109.89628922891696,-67.26104571890548,1.0,Coronal,3,PF OA
99.47577448224001,-108.94344236368862,-69.77496034631427,1.0,Coronal,3,PF OA
90.74069050216036,-109.82477825407929,-67.2487769938662,1.0,Coronal,3,PF OA
98.8352981513112,-109.03910672977578,-71.1300674603329,1.0,Coronal,3,PF OA
98.16756237518207,-109.11061770461345,-71.14233618537219,1.0,Coronal,3,PF OA
97.49982659905292,-109.18212867945113,-71.15460491041146,1.0,Coronal,3,PF OA
96.83209082292377,-109.25363965428879,-71.16687363545074,1.0,Coronal,3,PF OA
96.16435504679463,-109.32515062912645,-71.17914236049003,1.0,Coronal,3,PF OA
95.49661927066549,-109.39666160396412,-71.19141108552931,1.0,Coronal,3,PF OA
94.82888349453634,-109.46817257880178,-71.20367981056859,1.0,Coronal,3,PF OA
94.16114771840718,-109.53968355363946,-71.21594853560788,1.0,Coronal,3,PF OA
93.49341194227803,-109.61119452847713,-71.22821726064716,1.0,Coronal,3,PF OA
92.82567616614888,-109.68270550331479,-71.24048598568645,1.0,Coronal,3,PF OA
92.15794039001973,-109.75421647815247,-71.25275471072572,1.0,Coronal,3,PF OA
91.4902046138906,-109.82572745299014,-71.265023435765,1.0,Coronal,3,PF OA
90.82246883776145,-109.8972384278278,-71.2772921608043,1.0,Coronal,3,PF OA
90.1547330616323,-109.96874940266547,-71.28956088584357,1.0,Coronal,3,PF OA
99.5439230952409,-109.00382584181239,-73.13205631876268,1.0,Coronal,3,PF OA
98.87618731911174,-109.07533681665005,-73.14432504380196,1.0,Coronal,3,PF OA
98.2084515429826,-109.14684779148772,-73.15659376884125,1.0,Coronal,3,PF OA
97.54071576685345,-109.2183587663254,-73.16886249388052,1.0,Coronal,3,PF OA
96.8729799907243,-109.28986974116306,-73.1811312189198,1.0,Coronal,3,PF OA
96.20524421459515,-109.36138071600072,-73.1933999439591,1.0,Coronal,3,PF OA
95.53750843846602,-109.43289169083839,-73.20566866899837,1.0,Coronal,3,PF OA
94.86977266233687,-109.50440266567605,-73.21793739403765,1.0,Coronal,3,PF OA
94.20203688620771,-109.57591364051373,-73.23020611907694,1.0,Coronal,3,PF OA
93.53430111007856,-109.6474246153514,-73.24247484411622,1.0,Coronal,3,PF OA
92.86656533394941,-109.71893559018906,-73.25474356915551,1.0,Coronal,3,PF OA
92.19882955782026,-109.79044656502674,-73.26701229419479,1.0,Coronal,3,PF OA
91.53109378169113,-109.8619575398644,-73.27928101923406,1.0,Coronal,3,PF OA
90.86335800556198,-109.93346851470207,-73.29154974427335,1.0,Coronal,3,PF OA
90.19562222943283,-110.00497948953974,-73.30381846931263,1.0,Coronal,3,PF OA
99.50303392744037,-108.96759575493812,-71.11779873529362,1.0,Coronal,3,PF OA
99.42125559183928,-108.8951355811896,-67.08928356835553,1.0,Coronal,3,PF OA
99.43488531443947,-108.90721227681436,-67.76070276284521,1.0,Coronal,3,PF OA
98.88981704171192,-109.08741351227481,-73.81574423829164,1.0,Coronal,3,PF OA
91.40842627828951,-109.75326727924163,-67.23650826882691,1.0,Coronal,3,PF OA
92.07616205441865,-109.68175630440396,-67.22423954378763,1.0,Coronal,3,PF OA
92.7438978305478,-109.61024532956628,-67.21197081874836,1.0,Coronal,3,PF OA
93.41163360667694,-109.53873435472862,-67.19970209370906,1.0,Coronal,3,PF OA
94.07936938280609,-109.46722337989095,-67.18743336866979,1.0,Coronal,3,PF OA
94.74710515893526,-109.39571240505327,-67.1751646436305,1.0,Coronal,3,PF OA
95.4148409350644,-109.32420143021561,-67.16289591859122,1.0,Coronal,3,PF OA
96.08257671119354,-109.25269045537794,-67.15062719355194,1.0,Coronal,3,PF OA
96.75031248732269,-109.18117948054028,-67.13835846851265,1.0,Coronal,3,PF OA
97.41804826345184,-109.10966850570261,-67.12608974347337,1.0,Coronal,3,PF OA
98.08578403958099,-109.03815753086494,-67.1138210184341,1.0,Coronal,3,PF OA
98.75351981571012,-108.96664655602727,-67.1015522933948,1.0,Coronal,3,PF OA
99.55755281784108,-109.01590253743714,-73.80347551325237,1.0,Coronal,3,PF OA
98.22208126558279,-109.15892448711247,-73.82801296333093,1.0,Coronal,3,PF OA
99.48940420484018,-108.95551905931337,-70.44637954080393,1.0,Coronal,3,PF OA
97.55434548945364,-109.23043546195015,-73.84028168837021,1.0,Coronal,3,PF OA
96.88660971332449,-109.30194643678782,-73.85255041340949,1.0,Coronal,3,PF OA
96.21887393719534,-109.37345741162548,-73.86481913844878,1.0,Coronal,3,PF OA
95.5511381610662,-109.44496838646315,-73.87708786348806,1.0,Coronal,3,PF OA
94.88340238493706,-109.51647936130081,-73.88935658852733,1.0,Coronal,3,PF OA
94.2156666088079,-109.58799033613849,-73.90162531356663,1.0,Coronal,3,PF OA
93.54793083267874,-109.65950131097615,-73.9138940386059,1.0,Coronal,3,PF OA
92.8801950565496,-109.73101228581382,-73.9261627636452,1.0,Coronal,3,PF OA
92.21245928042045,-109.8025232606515,-73.93843148868447,1.0,Coronal,3,PF OA
91.54472350429131,-109.87403423548916,-73.95070021372375,1.0,Coronal,3,PF OA
90.87698772816216,-109.94554521032683,-73.96296893876304,1.0,Coronal,3,PF OA
90.20925195203301,-110.01705618516449,-73.97523766380232,1.0,Coronal,3,PF OA
89.54151617590385,-110.08856716000216,-73.9875063888416,1.0,Coronal,3,PF OA
98.78077926091048,-108.99079994727677,-68.44439068237415,1.0,Coronal,3,PF OA
94.77436460413561,-109.41986579630277,-68.51800303260984,1.0,Coronal,3,PF OA
98.80803870611084,-109.01495333852628,-69.78722907135355,1.0,Coronal,3,PF OA
99.59844198564161,-109.0521326243114,-75.81773309672145,1.0,Coronal,3,PF OA
90.11384389383176,-109.93251931579121,-69.27530330237454,1.0,Coronal,3,PF OA
90.7815796699609,-109.86100834095355,-69.26303457733526,1.0,Coronal,3,PF OA
91.44931544609005,-109.78949736611588,-69.25076585229597,1.0,Coronal,3,PF OA
92.11705122221919,-109.7179863912782,-69.2384971272567,1.0,Coronal,3,PF OA
92.78478699834834,-109.64647541644054,-69.22622840221742,1.0,Coronal,3,PF OA
93.45252277447749,-109.57496444160287,-69.21395967717812,1.0,Coronal,3,PF OA
94.12025855060664,-109.50345346676521,-69.20169095213885,1.0,Coronal,3,PF OA
94.7879943267358,-109.43194249192753,-69.18942222709956,1.0,Coronal,3,PF OA
95.45573010286495,-109.36043151708986,-69.17715350206028,1.0,Coronal,3,PF OA
96.12346587899408,-109.2889205422522,-69.164884777021,1.0,Coronal,3,PF OA
96.79120165512323,-109.21740956741453,-69.15261605198171,1.0,Coronal,3,PF OA
97.45893743125238,-109.14589859257686,-69.14034732694243,1.0,Coronal,3,PF OA
98.12667320738153,-109.07438761773919,-69.12807860190316,1.0,Coronal,3,PF OA
98.79440898351066,-109.00287664290153,-69.11580987686386,1.0,Coronal,3,PF OA
99.46214475963983,-108.93136566806386,-69.10354115182459,1.0,Coronal,3,PF OA
89.39158922730188,-109.95572350812986,-66.60189524945507,1.0,Coronal,3,PF OA
90.05932500343104,-109.8842125332922,-66.58962652441579,1.0,Coronal,3,PF OA
90.72706077956019,-109.81270155845453,-66.57735779937651,1.0,Coronal,3,PF OA
126.66210739013451,-46.977688322869966,29.08598042152466,1.0,Axial,89,PF OA
145.36861391928252,-36.27005592264574,29.773836903363232,1.0,Axial,89,PF OA
141.32353744730943,-38.31163112107622,29.614006217152465,1.0,Axial,89,PF OA
142.74010307399104,-38.10321864461882,29.690491134080716,1.0,Axial,89,PF OA
144.15666870067264,-37.89480616816142,29.766976051008967,1.0,Axial,89,PF OA
145.57323432735427,-37.686393691704026,29.84346096793722,1.0,Axial,89,PF OA
146.98979995403585,-37.47798121524663,29.91994588486547,1.0,Axial,89,PF OA
146.18709555156954,-41.93540699887892,30.05233316165919,1.0,Axial,89,PF OA
144.7705299248879,-42.143819475336315,29.97584824473094,1.0,Axial,89,PF OA
143.35396429820628,-42.35223195179371,29.89936332780269,1.0,Axial,89,PF OA
141.9373986715247,-42.56064442825111,29.822878410874438,1.0,Axial,89,PF OA
140.52083304484302,-42.76905690470851,29.746393493946186,1.0,Axial,89,PF OA
139.10426741816144,-42.97746938116592,29.669908577017935,1.0,Axial,89,PF OA
137.6877017914798,-43.185881857623315,29.593423660089684,1.0,Axial,89,PF OA
136.27113616479818,-43.39429433408071,29.516938743161433,1.0,Axial,89,PF OA
134.8545705381166,-43.60270681053811,29.440453826233185,1.0,Axial,89,PF OA
133.43800491143497,-43.811119286995506,29.36396890930493,1.0,Axial,89,PF OA
139.90697182062777,-38.52004359753362,29.537521300224213,1.0,Axial,89,PF OA
138.49040619394617,-38.728456073991026,29.461036383295962,1.0,Axial,89,PF OA
137.07384056726457,-38.93686855044842,29.38455146636771,1.0,Axial,89,PF OA
147.60366117825112,-41.72699452242152,30.128818078587443,1.0,Axial,89,PF OA
140.00928202466366,-39.22821248206278,29.572333332511214,1.0,Axial,89,PF OA
141.4258476513453,-39.019800005605376,29.648818249439465,1.0,Axial,89,PF OA
142.84241327802692,-38.81138752914798,29.725303166367716,1.0,Axial,89,PF OA
144.2589789047085,-38.60297505269058,29.801788083295968,1.0,Axial,89,PF OA
145.67554453139013,-38.394562576233184,29.87827300022422,1.0,Axial,89,PF OA
147.0921101580717,-38.18615009977579,29.954757917152467,1.0,Axial,89,PF OA
125.74131555381163,-40.604168362107615,28.7726721309417,1.0,Axial,89,PF OA
135.65727494058294,-39.14528102690582,29.30806654943946,1.0,Axial,89,PF OA
127.15788118049326,-40.39575588565022,28.849157047869955,1.0,Axial,89,PF OA
128.5744468071749,-40.18734340919281,28.925641964798206,1.0,Axial,89,PF OA
129.9910124338565,-39.978930932735416,29.002126881726458,1.0,Axial,89,PF OA
131.4075780605381,-39.77051845627801,29.07861179865471,1.0,Axial,89,PF OA
132.82414368721973,-39.562105979820615,29.155096715582957,1.0,Axial,89,PF OA
134.24070931390136,-39.35369350336322,29.23158163251121,1.0,Axial,89,PF OA
132.02143928475334,-44.0195317634529,29.287483992376682,1.0,Axial,89,PF OA
130.60487365807177,-44.22794423991031,29.21099907544843,1.0,Axial,89,PF OA
129.18830803139014,-44.436356716367705,29.13451415852018,1.0,Axial,89,PF OA
132.61952327914798,-38.14576821076233,29.08547265100897,1.0,Axial,89,PF OA
147.70597138228698,-42.43516340695068,30.16363011087444,1.0,Axial,89,PF OA
125.53669514573988,-39.18783059304933,28.703048066367714,1.0,Axial,89,PF OA
126.95326077242152,-38.97941811659193,28.779532983295965,1.0,Axial,89,PF OA
128.36982639910315,-38.771005640134526,28.856017900224217,1.0,Axial,89,PF OA
129.78639202578475,-38.56259316367713,28.932502817152468,1.0,Axial,89,PF OA
131.20295765246635,-38.354180687219724,29.00898773408072,1.0,Axial,89,PF OA
134.03608890582962,-37.93735573430493,29.161957567937222,1.0,Axial,89,PF OA
146.88748975,-36.7698123307175,29.885133852578477,1.0,Axial,89,PF OA
135.4526545325112,-37.72894325784753,29.238442484865473,1.0,Axial,89,PF OA
136.86922015919282,-37.520530781390136,29.314927401793724,1.0,Axial,89,PF OA
138.28578578587442,-37.31211830493274,29.391412318721976,1.0,Axial,89,PF OA
139.70235141255603,-37.103705828475334,29.467897235650227,1.0,Axial,89,PF OA
141.1189170392377,-36.89529335201793,29.54438215257848,1.0,Axial,89,PF OA
142.5354826659193,-36.68688087556053,29.62086706950673,1.0,Axial,89,PF OA
147.39904077017934,-40.31065675336323,30.059194014013453,1.0,Axial,89,PF OA
145.4709241233184,-36.9782248071749,29.808648935650226,1.0,Axial,89,PF OA
127.77174240470852,-44.64476919282511,29.058029241591928,1.0,Axial,89,PF OA
132.72183348318384,-38.853937095291485,29.120284683295964,1.0,Axial,89,PF OA
126.35517677802689,-44.853181669282506,28.981544324663673,1.0,Axial,89,PF OA
125.63900534977576,-39.895999477578485,28.737860098654707,1.0,Axial,89,PF OA
127.05557097645739,-39.68758700112109,28.814345015582962,1.0,Axial,89,PF OA
128.472136603139,-39.479174524663684,28.890829932511213,1.0,Axial,89,PF OA
129.88870222982064,-39.27076204820629,28.967314849439465,1.0,Axial,89,PF OA
131.3052678565022,-39.06234957174888,29.043799766367716,1.0,Axial,89,PF OA
134.13839910986547,-38.64552461883409,29.19676960022422,1.0,Axial,89,PF OA
144.05435849663678,-37.186637283632294,29.732164018721974,1.0,Axial,89,PF OA
135.55496473654705,-38.43711214237669,29.273254517152466,1.0,Axial,89,PF OA
